"경상남도",창원,0.0027,0.0026,0.0027,0.0029,0.003,0.0032,0.0029,0.003,0.003,0.0027
"경상남도",진주,0.0031,0.0028,0.0029,0.0031,0.003,0.0032,0.0029,0.0028,0.0029,0.0026
"경상남도",하동,0.003,0.0027,0.0029,0.0038,0.0035,0.0037,0.003,0.003,0.0028,0.0024
"경상남도",김해,0.0029,0.0027,0.0029,0.0028,0.0029,0.0037,0.0028,0.003,0.0028,0.0026
"경상남도",양산,0.0027,0.0024,0.0028,0.0035,0.0034,0.0035,0.0024,0.003,0.0028,0.0026
"경상남도",거제,0.0024,0.0023,0.0026,0.0027,0.003,0.003,0.0023,0.0026,0.0022,0.0025
"경상남도",사천,0.0031,0.0027,0.0028,0.0031,0.0034,0.0035,0.0032,0.0032,0.0033,0.0029
"경상남도",밀양,0.0028,0.0028,0.0029,0.0028,0.0034,0.0044*,0.0033,0.0036,0.0035,0.0029
"경상남도",통영,0.003,0.0023,0.0031,0.0031,0.0035,0.0036,0.0026,0.0028,0.0022,0.0023
"경상남도",고성,0.0022,0.0022,0.0026,0.0027,0.003,0.0032,0.0031,0.003,0.0023,0.0021
"경상남도",거창,0.002,0.002,0.0022,0.0024,0.0025,0.0027,0.0026,0.0023,0.0022,0.0022
"경상남도",함안,0.0024,0.0024,0.0026,0.0026,0.0028,0.0031,0.0032,0.0033,0.0032,0.0024
"경상남도",함양,0.002,0.0019,0.0021,0.0023,0.0023,0.0021,0.0021,0.0022,0.0021,0.0021
"경상남도",남해,0.0028,0.0024,0.0029,0.0026,0.0028,0.0031,0.0025,0.0026,0.0025,0.0024
"경상남도",산청,0.0027,0.0025,0.0026,0.0028,0.0026,0.0028,0.0025,0.0024,0.0025,0.0023
"경상남도",의령,0.0027,0.0025,0.0024,0.0027,0.0027,0.0026,0.002,0.0019,0.002,0.0019
"경상남도",창녕,0.0029,0.0028,0.0027,0.0029,0.0029,0.003,0.0026,0.0027,0.0026,0.0027
"경상남도",합천,0.0026,0.0025,0.0025,0.0026,0.0025,0.0027,0.0025,0.0025,0.0024,0.0024
"경상남도",도평균,0.0028,0.0025,0.0027,0.0029,0.003,0.0033,0.0028,0.0029,0.0028,0.0025
"제주특별자치도",제주,0.0018,0.0015,0.0017,0.002,0.0021,0.0019,0.0017,0.0017,0.0016,0.0016
"제주특별자치도",서귀포,0.0014,0.0011,0.0014,0.0016,0.0018,0.0017,0.0014,0.0015,0.0015,0.0015
"제주특별자치도",도평균,0.0016,0.0013,0.0016,0.0018,0.002,0.0018,0.0016,0.0016,0.0016,0.0015
