"경상남도",고성,0.51,0.44,0.4,0.41,0.31,0.39,0.19,0.21,0.24,0.32
"경상남도",거창,0.45,0.44,0.34,0.36,0.32,0.33,0.27,0.29,0.23,0.24
"경상남도",함안,0.49,0.47,0.41,0.44,0.42,0.3,0.34,0.29,0.23,0.3
"경상남도",함양,0.38,0.4,0.37,0.33,0.34,0.3,0.21,0.22,0.2,0.21
"경상남도",남해,0.51,0.41,0.47,0.45,0.39,0.44,0.32,0.34,0.25,0.25
"경상남도",산청,0.39,0.38,0.35,0.36,0.3,0.25,0.2,0.22,0.22,0.24
"경상남도",의령,0.41,0.38,0.35,0.38,0.32,0.26,0.21,0.23,0.23,0.25
"경상남도",창녕,0.42,0.37,0.35,0.36,0.31,0.26,0.23,0.24,0.24,0.26
"경상남도",합천,0.38,0.36,0.34,0.36,0.3,0.25,0.21,0.23,0.23,0.25
"경상남도",도평균,0.47,0.4,0.38,0.39,0.31,0.28,0.22,0.25,0.24,0.25
"제주특별자치도",제주,0.32,0.27,0.28,0.31,0.29,0.25,0.22,0.28,0.22,0.24
"제주특별자치도",서귀포,0.33,0.28,0.28,0.25,0.22,0.23,0.2,0.24,0.2,0.21
"제주특별자치도",도평균,0.32,0.27,0.28,0.28,0.26,0.24,0.21,0.26,0.21,0.23
